      0: board.processor.cores.core.branchPred: index mask: 0x1ff
1710000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710000: global: MinorTrace: branch=-,-
1710000: global: MinorTrace: activity=4 stages=1,1,1,E,1
1720000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
1720000: board.processor.cores.core.execute: No interrupt controller
1720000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
1720000: board.processor.cores.core.fetch2: Scheduled Thread: -1
1720000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
1720000: global: MinorTrace: lines=
1720000: global: MinorTrace: lines=0/4.2/45
1720000: global: MinorTrace: lines=-,-
1720000: global: MinorTrace: prediction=-,-
1720000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
1720000: global: MinorTrace: lines=R,,
1720000: global: MinorTrace: insts=-,-
1720000: global: MinorTrace: insts=-
1720000: global: MinorTrace: insts=,,,
1720000: global: MinorTrace: insts=-,-
1720000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
1720000: global: MinorTrace: addr=,,,
1720000: global: MinorTrace: addr=,,,,,,,
1720000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
1720000: global: MinorTrace: insts=,,,,,,,
1720000: global: MinorTrace: busy=
1720000: global: MinorTrace: insts=(0/4.2/44/47.47,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
1720000: global: MinorTrace: insts=-
1720000: global: MinorTrace: insts=-,-,-,-
1720000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1720000: global: MinorTrace: insts=-,-,-
1720000: global: MinorTrace: insts=-,-,-,-
1720000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1720000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1720000: global: MinorTrace: insts=-,-,-,-,-
1720000: global: MinorTrace: insts=-,-
1720000: global: MinorTrace: insts=-,-
1720000: global: MinorTrace: insts=-,-,-,-
1720000: global: MinorTrace: insts=-,-,-,-,-,-
1720000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1720000: global: MinorTrace: insts=-
1720000: global: MinorTrace: insts=-,-
1720000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
1720000: global: MinorTrace: insts=-
1720000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720000: global: MinorTrace: branch=-,-
1720000: global: MinorTrace: activity=4 stages=1,1,1,E,1
1730000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
1730000: board.processor.cores.core.execute: No interrupt controller
1730000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
1730000: board.processor.cores.core.fetch2: Scheduled Thread: -1
1730000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
1730000: global: MinorTrace: lines=
1730000: global: MinorTrace: lines=0/4.2/45
1730000: global: MinorTrace: lines=-,-
1730000: global: MinorTrace: prediction=-,-
1730000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
1730000: global: MinorTrace: lines=R,,
1730000: global: MinorTrace: insts=-,-
1730000: global: MinorTrace: insts=-
1730000: global: MinorTrace: insts=,,,
1730000: global: MinorTrace: insts=-,-
1730000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
1730000: global: MinorTrace: addr=,,,
1730000: global: MinorTrace: addr=,,,,,,,
1730000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
1730000: global: MinorTrace: insts=,,,,,,,
1730000: global: MinorTrace: busy=
1730000: global: MinorTrace: insts=(0/4.2/44/47.47,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
1730000: global: MinorTrace: insts=-
1730000: global: MinorTrace: insts=-,-,-,-
1730000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1730000: global: MinorTrace: insts=-,-,-
1730000: global: MinorTrace: insts=-,-,-,-
1730000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1730000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1730000: global: MinorTrace: insts=-,-,-,-,-
1730000: global: MinorTrace: insts=-,-
1730000: global: MinorTrace: insts=-,-
1730000: global: MinorTrace: insts=-,-,-,-
1730000: global: MinorTrace: insts=-,-,-,-,-,-
1730000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1730000: global: MinorTrace: insts=-
1730000: global: MinorTrace: insts=-,-
1730000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
1730000: global: MinorTrace: insts=-
1730000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730000: global: MinorTrace: branch=-,-
1730000: global: MinorTrace: activity=4 stages=1,1,1,E,1
1740000: board.cache_hierarchy.l1icaches: recvTimingResp: Handling response ReadResp [140:17f] IF
1740000: board.cache_hierarchy.l1icaches: Block for addr 0x140 being updated in Cache
1740000: board.cache_hierarchy.l1icaches: Replacement victim: state: 0 (I) writable: 0 readable: 0 dirty: 0 prefetched: 0 | tag: 0xffffffffffffffff secure: 0 valid: 0 | set: 0x5 way: 0
1740000: board.cache_hierarchy.l1icaches: Block addr 0x140 (ns) moving from  to state: 6 (E) writable: 1 readable: 1 dirty: 0 prefetched: 0 | tag: 0 secure: 0 valid: 1 | set: 0x5 way: 0
1740000: board.cache_hierarchy.l1icaches.mshr_queue: Deallocating all targets: [0x140:0x17f](ns)    state:  InSvc    
1740000: board.cache_hierarchy.l1icaches.mshr_queue: MSHR deallocated. Number in use: 0/4
1740000: board.cache_hierarchy.l1icaches: recvTimingResp: Leaving with ReadResp [140:17f] IF
1740000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
1740000: board.processor.cores.core.execute: No interrupt controller
1740000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
1740000: board.processor.cores.core.fetch2: Scheduled Thread: -1
1740000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
1740000: global: MinorTrace: lines=
1740000: global: MinorTrace: lines=0/4.2/45
1740000: global: MinorTrace: lines=-,-
1740000: global: MinorTrace: prediction=-,-
1740000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
1740000: global: MinorTrace: lines=R,,
1740000: global: MinorTrace: insts=-,-
1740000: global: MinorTrace: insts=-
1740000: global: MinorTrace: insts=,,,
1740000: global: MinorTrace: insts=-,-
1740000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
1740000: global: MinorTrace: addr=,,,
1740000: global: MinorTrace: addr=,,,,,,,
1740000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
1740000: global: MinorTrace: insts=,,,,,,,
1740000: global: MinorTrace: busy=
1740000: global: MinorTrace: insts=(0/4.2/44/47.47,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
1740000: global: MinorTrace: insts=-
1740000: global: MinorTrace: insts=-,-,-,-
1740000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1740000: global: MinorTrace: insts=-,-,-
1740000: global: MinorTrace: insts=-,-,-,-
1740000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1740000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1740000: global: MinorTrace: insts=-,-,-,-,-
1740000: global: MinorTrace: insts=-,-
1740000: global: MinorTrace: insts=-,-
1740000: global: MinorTrace: insts=-,-,-,-
1740000: global: MinorTrace: insts=-,-,-,-,-,-
1740000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1740000: global: MinorTrace: insts=-
1740000: global: MinorTrace: insts=-,-
1740000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
1740000: global: MinorTrace: insts=-
1740000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740000: global: MinorTrace: branch=-,-
1740000: global: MinorTrace: activity=4 stages=1,1,1,E,1
1750000: board.processor.cores.core.fetch1: recvTimingResp 1
1750000: board.processor.cores.core.fetch1: MinorLine: id=0/4.2/45 size=4 vaddr=0x10140 paddr=0x140
1750000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
1750000: board.processor.cores.core.execute: No interrupt controller
1750000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
1750000: board.processor.cores.core.fetch2: Scheduled Thread: -1
1750000: board.processor.cores.core.fetch1: Processing fetched line: 0/4.2/45
1750000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=0/4.2/45
1750000: global: MinorTrace: lines=
1750000: global: MinorTrace: lines=
1750000: global: MinorTrace: lines=0/4.2/45,-
1750000: global: MinorTrace: prediction=-,-
1750000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
1750000: global: MinorTrace: lines=R,,
1750000: global: MinorTrace: insts=-,-
1750000: global: MinorTrace: insts=-
1750000: global: MinorTrace: insts=,,,
1750000: global: MinorTrace: insts=-,-
1750000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
1750000: global: MinorTrace: addr=,,,
1750000: global: MinorTrace: addr=,,,,,,,
1750000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
1750000: global: MinorTrace: insts=,,,,,,,
1750000: global: MinorTrace: busy=
1750000: global: MinorTrace: insts=(0/4.2/44/47.47,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
1750000: global: MinorTrace: insts=-
1750000: global: MinorTrace: insts=-,-,-,-
1750000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1750000: global: MinorTrace: insts=-,-,-
1750000: global: MinorTrace: insts=-,-,-,-
1750000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1750000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1750000: global: MinorTrace: insts=-,-,-,-,-
1750000: global: MinorTrace: insts=-,-
1750000: global: MinorTrace: insts=-,-
1750000: global: MinorTrace: insts=-,-,-,-
1750000: global: MinorTrace: insts=-,-,-,-,-,-
1750000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1750000: global: MinorTrace: insts=-
1750000: global: MinorTrace: insts=-,-
1750000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
1750000: global: MinorTrace: insts=-
1750000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750000: global: MinorTrace: branch=-,-
1750000: global: MinorTrace: activity=5 stages=1,1,1,E,1
1760000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
1760000: board.processor.cores.core.execute: No interrupt controller
1760000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
1760000: board.processor.cores.core.fetch2: Scheduled Thread: 0
1760000: board.processor.cores.core.decoder: Requesting bytes 0x043b0107 from address 0x10140
1760000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x10140
1760000: board.processor.cores.core.decoder: Decoding instruction 0x0107bc13 at address 0x1013e
1760000: board.processor.cores.core.decoder: Decode: Decoded sltiu instruction: 0x500001000107bc13
1760000: board.processor.cores.core.fetch2: decoder inst 0/4.2/45/48 pc: 0x1013e (sltiu)
1760000: board.processor.cores.core.fetch2: Instruction extracted from line 0/4.2/45 lineWidth: 4 output_index: 0 inputIndex: 0 pc: (0x1013e=>0x10142).(0=>1) inst: 0/4.2/45/48 pc: 0x1013e (sltiu)
1760000: board.processor.cores.core.fetch1: Fetching from thread 0
1760000: board.processor.cores.core.fetch1: Inserting fetch into the fetch queue 0/4.2/46 addr: 0x10144 pc: 65860 line_offset: 0 request_size: 4
1760000: board.processor.cores.core.fetch1: Submitting ITLB request
1760000: board.processor.cores.core.fetch1: Got ITLB response
1760000: board.cache_hierarchy.l1icaches: access for ReadReq [144:147] IF hit state: 6 (E) writable: 1 readable: 1 dirty: 0 prefetched: 0 | tag: 0 secure: 0 valid: 1 | set: 0x5 way: 0
1760000: board.processor.cores.core.fetch1: Issued fetch request to memory: 0/4.2/46
1760000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
1760000: global: MinorTrace: lines=
1760000: global: MinorTrace: lines=0/4.2/46
1760000: global: MinorTrace: lines=-,0/4.2/45
1760000: global: MinorTrace: prediction=-,-
1760000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=(0/4.2/45/48)
1760000: global: MinorTrace: lines=0/4.2/45,R,
1760000: global: MinorTrace: insts=(0/4.2/45/48),-
1760000: global: MinorTrace: insts=-
1760000: global: MinorTrace: insts=R,,,
1760000: global: MinorTrace: insts=-,-
1760000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
1760000: global: MinorTrace: addr=,,,
1760000: global: MinorTrace: addr=,,,,,,,
1760000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
1760000: global: MinorTrace: insts=,,,,,,,
1760000: global: MinorTrace: busy=
1760000: global: MinorTrace: insts=(0/4.2/44/47.47,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
1760000: global: MinorTrace: insts=-
1760000: global: MinorTrace: insts=-,-,-,-
1760000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1760000: global: MinorTrace: insts=-,-,-
1760000: global: MinorTrace: insts=-,-,-,-
1760000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1760000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1760000: global: MinorTrace: insts=-,-,-,-,-
1760000: global: MinorTrace: insts=-,-
1760000: global: MinorTrace: insts=-,-
1760000: global: MinorTrace: insts=-,-,-,-
1760000: global: MinorTrace: insts=-,-,-,-,-,-
1760000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1760000: global: MinorTrace: insts=-
1760000: global: MinorTrace: insts=-,-
1760000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
1760000: global: MinorTrace: insts=-
1760000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760000: global: MinorTrace: branch=-,-
1760000: global: MinorTrace: activity=6 stages=1,1,1,E,1
1770000: board.processor.cores.core.fetch1: recvTimingResp 1
1770000: board.processor.cores.core.fetch1: MinorLine: id=0/4.2/46 size=4 vaddr=0x10144 paddr=0x144
1770000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
1770000: board.processor.cores.core.execute: No interrupt controller
1770000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
1770000: board.processor.cores.core.decode: Passing on inst: 0/4.2/45/48 pc: 0x1013e (sltiu) inputIndex: 0 output_index: 0
1770000: board.processor.cores.core.fetch2: Scheduled Thread: 0
1770000: board.processor.cores.core.decoder: Requesting bytes 0x043b0107 from address 0x10140
1770000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x10140
1770000: board.processor.cores.core.fetch2: Inst not ready yet
1770000: board.processor.cores.core.fetch2: Updated inputIndex value PC: (0x100b8=>0x100bc).(0=>1) inputIndex: 0x4 lineBaseAddr: 0x10140 lineWidth: 0x4
1770000: board.processor.cores.core.fetch1: Processing fetched line: 0/4.2/46
1770000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=0/4.2/46
1770000: global: MinorTrace: lines=
1770000: global: MinorTrace: lines=
1770000: global: MinorTrace: lines=0/4.2/46,-
1770000: global: MinorTrace: prediction=-,-
1770000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
1770000: global: MinorTrace: lines=R,,
1770000: global: MinorTrace: insts=-,(0/4.2/45/48.48)
1770000: global: MinorTrace: insts=(0/4.2/45/48.48)
1770000: global: MinorTrace: insts=,,,
1770000: global: MinorTrace: insts=(0/4.2/45/48.48),-
1770000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
1770000: global: MinorTrace: addr=,,,
1770000: global: MinorTrace: addr=,,,,,,,
1770000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
1770000: global: MinorTrace: insts=R,,,,,,,
1770000: global: MinorTrace: busy=
1770000: global: MinorTrace: insts=(0/4.2/44/47.47,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
1770000: global: MinorTrace: insts=-
1770000: global: MinorTrace: insts=-,-,-,-
1770000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1770000: global: MinorTrace: insts=-,-,-
1770000: global: MinorTrace: insts=-,-,-,-
1770000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1770000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1770000: global: MinorTrace: insts=-,-,-,-,-
1770000: global: MinorTrace: insts=-,-
1770000: global: MinorTrace: insts=-,-
1770000: global: MinorTrace: insts=-,-,-,-
1770000: global: MinorTrace: insts=-,-,-,-,-,-
1770000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1770000: global: MinorTrace: insts=-
1770000: global: MinorTrace: insts=-,-
1770000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
1770000: global: MinorTrace: insts=-
1770000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770000: global: MinorTrace: branch=-,-
1770000: global: MinorTrace: activity=6 stages=1,1,1,E,1
1780000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
1780000: board.processor.cores.core.execute: No interrupt controller
1780000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
1780000: board.processor.cores.core.execute: Attempting to issue [tid:0]
1780000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/45/48.48 pc: 0x1013e (sltiu) to FU: 0
1780000: board.processor.cores.core.execute: Issuing inst: 0/4.2/45/48.48 pc: 0x1013e (sltiu) into FU 0
1780000: board.processor.cores.core.execute.scoreboard0: Marking up inst: 0/4.2/45/48.48 pc: 0x1013e (sltiu) regIndex: 24 final numResults: 1 returnCycle: 179
1780000: board.processor.cores.core.execute: MinorInst: id=0/4.2/45/48.48 addr=0x1013e inst="sltiu s8, a5, 16" class=IntAlu flags="IsInteger" srcRegs=r15 destRegs=r24 extMachInst=                                                                                                                                                500001000107bc13
1780000: board.processor.cores.core.execute: Reached inst issue limit
1780000: board.processor.cores.core.execute: Stepping to next inst inputIndex: 1
1780000: board.processor.cores.core.fetch2: Scheduled Thread: 0
1780000: board.processor.cores.core.decoder: Requesting bytes 0x04bb00f7 from address 0x10144
1780000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x10144
1780000: board.processor.cores.core.decoder: Decoding instruction 0x00f7043b at address 0x10142
1780000: board.processor.cores.core.decoder: Decode: Decoded addw instruction: 0x5000010000f7043b
1780000: board.processor.cores.core.fetch2: decoder inst 0/4.2/46/49 pc: 0x10142 (addw)
1780000: board.processor.cores.core.fetch2: Instruction extracted from line 0/4.2/46 lineWidth: 4 output_index: 0 inputIndex: 0 pc: (0x10142=>0x10146).(0=>1) inst: 0/4.2/46/49 pc: 0x10142 (addw)
1780000: board.processor.cores.core.fetch1: Fetching from thread 0
1780000: board.processor.cores.core.fetch1: Inserting fetch into the fetch queue 0/4.2/47 addr: 0x10148 pc: 65864 line_offset: 0 request_size: 4
1780000: board.processor.cores.core.fetch1: Submitting ITLB request
1780000: board.processor.cores.core.fetch1: Got ITLB response
1780000: board.cache_hierarchy.l1icaches: access for ReadReq [148:14b] IF hit state: 6 (E) writable: 1 readable: 1 dirty: 0 prefetched: 0 | tag: 0 secure: 0 valid: 1 | set: 0x5 way: 0
